Tempo (us) 	 Tensione (mv)
-42.265199	0.024720
-42.257199	-0.198065
-42.249199	0.061647
-42.241199	0.043031
-42.233199	-0.173345
-42.225199	-0.043336
-42.217199	-0.160832
-42.209199	-0.037233
-42.201199	0.166631
-42.193199	-0.068056
-42.185199	-0.210273
-42.177199	-0.105289
-42.169199	0.074160
-42.161199	0.729087
-42.153199	-0.828272
-42.145199	-0.061953
-42.137199	-0.055849
-42.129199	0.216071
-42.121199	-0.265816
-42.113199	-0.612201
-42.105199	0.228584
-42.097199	-0.074465
-42.089199	-0.185553
-42.081199	-0.395825
-42.073199	0.185247
-42.065199	-0.562456
-42.057199	0.216071
-42.049199	0.407727
-42.041199	-0.006409
-42.033199	-0.519425
-42.025199	-0.544145
-42.017199	0.710776
-42.009199	-0.080569
-42.001199	-0.253609
-41.993199	-0.395825
-41.985199	-0.166936
-41.977199	0.055544
-41.969199	-0.173345
-41.961199	-0.284432
-41.953199	-0.018616
-41.945199	-0.111393
-41.937199	-0.210273
-41.929199	-0.253609
-41.921199	0.173040
-41.913199	0.191351
-41.905199	-0.012513
-41.897199	-0.377209
-41.889199	0.173040
-41.881199	0.018311
-41.873199	-0.018616
-41.865199	0.179144
-41.857199	-0.364696
-41.849199	0.036927
-41.841199	-0.185553
-41.833199	0.024720
-41.825199	0.160527
-41.817199	-0.426649
-41.809199	0.166631
-41.801199	0.209967
-41.793199	-0.377209
-41.785199	-0.037233
-41.777199	-0.513016
-41.769199	-0.222785
-41.761199	0.129704
-41.753199	-0.383313
-41.745199	0.173040
-41.737199	0.173040
-41.729199	-0.371105
-41.721199	-0.049745
-41.713199	-0.080569
-41.705199	0.247200
-41.697199	0.055544
-41.689199	-0.445265
-41.681199	0.129704
-41.673199	0.259407
-41.665199	-0.253609
-41.657199	0.123600
-41.649199	-0.741905
-41.641199	0.092471
-41.633199	0.055544
-41.625199	-0.339976
-41.617199	0.154424
-41.609199	-0.179449
-41.601199	-0.037233
-41.593199	-0.303049
-41.585199	0.086367
-41.577199	-0.136112
-41.569199	-0.259713
-41.561199	-0.401929
-41.553199	0.049440
-41.545199	0.574663
-41.537199	-0.315256
-41.529199	0.055544
-41.521199	-0.315256
-41.513199	0.024720
-41.505199	0.216071
-41.497199	-0.321665
-41.489199	-0.092776
-41.481199	-0.111393
-41.473199	-0.173345
-41.465199	0.012207
-41.457199	-0.210273
-41.449199	0.074160
-41.441199	0.117191
-41.433199	-0.043336
-41.425199	-0.204169
-41.417199	-0.099185
-41.409199	-0.123905
-41.401199	0.166631
-41.393199	-0.105289
-41.385199	0.012207
-41.377199	0.240791
-41.369199	-0.296945
-41.361199	0.049440
-41.353199	-0.086673
-41.345199	0.469680
-41.337199	0.061647
-41.329199	-0.315256
-41.321199	-0.679952
-41.313199	0.067751
-41.305199	-0.179449
-41.297199	-0.006409
-41.289199	0.000000
-41.281199	-0.185553
-41.273199	-0.185553
-41.265199	0.222480
-41.257199	-0.210273
-41.249199	-0.018616
-41.241199	-0.080569
-41.233199	-0.401929
-41.225199	0.098880
-41.217199	0.104984
-41.209199	-0.290536
-41.201199	0.036927
-41.193199	-0.148625
-41.185199	-0.136112
-41.177199	0.111087
-41.169199	0.036927
-41.161199	-0.191656
-41.153199	-0.166936
-41.145199	-0.315256
-41.137199	0.098880
-41.129199	0.166631
-41.121199	-0.210273
-41.113199	-0.198065
-41.105199	-0.315256
-41.097199	0.018311
-41.089199	-0.006409
-41.081199	-0.136112
-41.073199	-0.068056
